EBELN,EBELP,ETENR,SCH_QTY,SCHEDULED_DATE
45000000239,00005,0010,33,2025-07-20
45000000240,00001,0010,46,2025-02-25
45000000240,00002,0010,48,2025-01-25
45000000241,00001,0010,51,2025-07-04
45000000242,00001,0010,40,2025-05-05
45000000242,00002,0010,31,2025-04-26
45000000242,00002,0020,15,2025-05-08
45000000242,00003,0010,45,2025-04-22
45000000243,00001,0010,25,2025-04-19
45000000243,00001,0020,28,2025-04-30
45000000243,00002,0010,53,2025-04-30
45000000244,00001,0010,51,2025-05-30
45000000245,00001,0010,43,2025-04-29
45000000245,00002,0010,51,2025-04-12
45000000245,00003,0010,47,2025-04-08
45000000246,00001,0010,26,2025-05-14
45000000246,00001,0020,16,2025-05-26
45000000246,00002,0010,43,2025-05-16
45000000247,00001,0010,40,2025-01-23
45000000248,00001,0010,52,2025-06-26
45000000249,00001,0010,49,2025-06-07
45000000250,00001,0010,20,2025-04-22
45000000250,00001,0020,33,2025-05-06
45000000250,00002,0010,20,2025-04-19
45000000250,00002,0020,19,2025-05-03
45000000250,00003,0010,20,2025-04-22
45000000250,00003,0020,37,2025-05-06
45000000251,00001,0010,18,2025-05-29
45000000251,00001,0020,30,2025-06-01
45000000251,00002,0010,56,2025-05-25
45000000251,00003,0010,59,2025-05-23
45000000252,00001,0010,47,2025-02-15
45000000252,00002,0010,58,2025-02-15
45000000252,00003,0010,29,2025-02-22
45000000252,00003,0020,21,2025-03-09
45000000252,00004,0010,20,2025-02-27
45000000252,00004,0020,32,2025-03-04
45000000253,00001,0010,46,2025-02-26
45000000253,00002,0010,22,2025-04-08
45000000253,00002,0020,21,2025-04-14
45000000254,00001,0010,15,2025-04-09
45000000254,00001,0020,26,2025-04-17
45000000254,00002,0010,45,2025-04-09
45000000254,00003,0010,43,2025-05-04
45000000255,00001,0010,41,2025-05-14
45000000255,00002,0010,18,2025-05-09
45000000255,00002,0020,33,2025-05-15
45000000255,00003,0010,55,2025-06-30
45000000256,00001,0010,38,2025-04-08
45000000256,00002,0010,62,2025-05-07
45000000257,00001,0010,46,2025-03-22
45000000257,00002,0010,38,2025-03-26
45000000257,00003,0010,50,2025-03-17
45000000258,00001,0010,45,2025-07-04
45000000258,00002,0010,41,2025-06-23
45000000259,00001,0010,46,2025-03-12
45000000260,00001,0010,49,2025-05-25
45000000260,00002,0010,58,2025-06-02
45000000260,00003,0010,54,2025-05-30
45000000260,00004,0010,44,2025-04-25
45000000261,00001,0010,49,2025-04-07
45000000262,00001,0010,44,2025-04-30
45000000262,00002,0010,37,2025-06-13
45000000263,00001,0010,44,2025-05-18
45000000263,00002,0010,46,2025-06-28
45000000264,00001,0010,48,2025-08-09
45000000264,00002,0010,48,2025-07-20
45000000264,00003,0010,23,2025-07-27
45000000264,00003,0020,26,2025-07-29
45000000264,00004,0010,53,2025-07-04
45000000264,00005,0010,27,2025-07-09
45000000264,00005,0020,30,2025-07-13
45000000265,00001,0010,30,2025-08-27
45000000265,00001,0020,19,2025-09-08
45000000265,00002,0010,28,2025-08-18
45000000265,00002,0020,27,2025-08-28
45000000266,00001,0010,50,2025-02-10
45000000267,00001,0010,65,2025-03-06
45000000267,00002,0010,52,2025-03-05
45000000267,00003,0010,50,2025-03-23
45000000267,00004,0010,21,2025-02-26
45000000267,00004,0020,19,2025-03-08
45000000267,00005,0010,45,2025-02-20
45000000268,00001,0010,20,2025-07-15
45000000268,00001,0020,24,2025-07-18
45000000269,00001,0010,51,2025-05-26
45000000269,00002,0010,47,2025-05-22
45000000269,00003,0010,43,2025-06-01
45000000270,00001,0010,52,2025-03-19
45000000271,00001,0010,62,2025-07-07
45000000271,00002,0010,48,2025-06-02
45000000271,00003,0010,26,2025-07-19
45000000271,00003,0020,24,2025-07-23
45000000271,00004,0010,47,2025-06-29
45000000272,00001,0010,61,2025-04-10
45000000273,00001,0010,51,2025-08-21
45000000273,00002,0010,44,2025-08-14
45000000274,00001,0010,50,2025-05-22
45000000274,00002,0010,50,2025-06-14
45000000275,00001,0010,38,2025-02-05
45000000275,00002,0010,54,2025-02-04
45000000276,00001,0010,64,2025-04-24
45000000277,00001,0010,55,2025-04-20
45000000277,00002,0010,24,2025-05-26
45000000277,00002,0020,17,2025-06-03
45000000277,00003,0010,52,2025-05-04
45000000278,00001,0010,42,2025-08-10
45000000279,00001,0010,31,2025-01-24
45000000279,00001,0020,19,2025-01-29
45000000279,00002,0010,14,2025-01-18
45000000279,00002,0020,33,2025-01-24
45000000279,00003,0010,37,2025-02-03
45000000280,00001,0010,49,2025-06-26
45000000281,00001,0010,40,2025-03-27
45000000281,00002,0010,63,2025-04-04
45000000281,00003,0010,62,2025-04-08
45000000282,00001,0010,46,2025-05-10
45000000282,00002,0010,22,2025-04-18
45000000282,00002,0020,26,2025-05-02
45000000282,00003,0010,46,2025-05-18
45000000282,00004,0010,66,2025-05-01
45000000282,00005,0010,24,2025-03-31
45000000282,00005,0020,23,2025-04-08
45000000283,00001,0010,17,2025-05-05
45000000283,00001,0020,37,2025-05-09
45000000284,00001,0010,43,2025-06-19
45000000284,00002,0010,56,2025-08-15
45000000284,00003,0010,57,2025-08-17
45000000285,00001,0010,38,2025-07-09
45000000286,00001,0010,47,2025-04-18
45000000287,00001,0010,35,2025-03-30
45000000287,00001,0020,26,2025-04-13
45000000287,00002,0010,59,2025-04-11
45000000287,00003,0010,45,2025-04-23
45000000288,00001,0010,54,2025-06-28
45000000289,00001,0010,47,2025-05-01
45000000289,00002,0010,19,2025-06-15
45000000289,00002,0020,36,2025-06-28
45000000289,00003,0010,49,2025-05-25
45000000289,00004,0010,50,2025-06-06
45000000290,00001,0010,18,2025-05-30
45000000290,00001,0020,23,2025-06-11
45000000290,00002,0010,50,2025-05-30
45000000290,00003,0010,48,2025-06-29
45000000290,00004,0010,43,2025-06-09
45000000290,00005,0010,29,2025-05-18
45000000290,00005,0020,16,2025-05-23
45000000291,00001,0010,48,2025-08-03
45000000291,00002,0010,41,2025-07-09
45000000291,00003,0010,55,2025-07-21
45000000291,00004,0010,56,2025-07-18
45000000291,00005,0010,49,2025-07-03
45000000291,00006,0010,57,2025-06-29
45000000291,00007,0010,46,2025-07-30
45000000291,00008,0010,61,2025-07-10
45000000292,00001,0010,45,2025-04-09
45000000293,00001,0010,46,2025-07-30
45000000294,00001,0010,50,2025-07-16
45000000294,00002,0010,42,2025-07-28
45000000294,00003,0010,43,2025-07-27
45000000295,00001,0010,48,2025-04-14
45000000295,00002,0010,29,2025-05-14
45000000295,00002,0020,29,2025-05-29
45000000295,00003,0010,35,2025-04-30
45000000295,00003,0020,21,2025-05-13
45000000295,00004,0010,46,2025-05-04
45000000295,00005,0010,61,2025-03-26
45000000296,00001,0010,19,2025-02-12
45000000296,00001,0020,44,2025-02-17
45000000296,00002,0010,23,2025-03-18
45000000296,00002,0020,28,2025-03-20
45000000296,00003,0010,44,2025-02-13
45000000296,00004,0010,57,2025-03-26
45000000297,00001,0010,49,2025-03-18
45000000298,00001,0010,17,2025-06-07
45000000298,00001,0020,37,2025-06-21
45000000298,00002,0010,59,2025-06-17
45000000298,00003,0010,59,2025-06-29
45000000299,00001,0010,42,2025-02-28
45000000299,00002,0010,50,2025-04-05
45000000300,00001,0010,53,2025-03-13
45000000300,00002,0010,36,2025-02-13
45000000300,00002,0020,24,2025-02-24
45000000300,00003,0010,52,2025-04-01
45000000300,00004,0010,57,2025-02-13
45000000300,00005,0010,48,2025-03-28
45000000300,00006,0010,50,2025-03-04
45000000301,00001,0010,48,2025-01-15
45000000301,00002,0010,18,2025-03-06
45000000301,00002,0020,26,2025-03-14
45000000302,00001,0010,46,2025-03-24
45000000303,00001,0010,50,2025-05-25
45000000303,00002,0010,61,2025-05-27
45000000304,00001,0010,32,2025-06-07
45000000304,00001,0020,19,2025-06-22
45000000305,00001,0010,20,2025-01-09
45000000305,00001,0020,24,2025-01-17
45000000305,00002,0010,34,2025-01-11
45000000305,00002,0020,26,2025-01-19
45000000306,00001,0010,28,2025-03-01
45000000306,00001,0020,13,2025-03-04
45000000306,00002,0010,48,2025-04-19
45000000307,00001,0010,63,2025-07-18
45000000308,00001,0010,45,2025-02-20
45000000308,00002,0010,21,2025-03-07
45000000308,00002,0020,39,2025-03-21
45000000309,00001,0010,46,2025-04-20
45000000310,00001,0010,49,2025-06-02
45000000310,00002,0010,62,2025-07-13
45000000311,00001,0010,44,2025-08-08
45000000311,00002,0010,54,2025-06-26
45000000311,00003,0010,27,2025-08-03
45000000311,00003,0020,24,2025-08-15
45000000312,00001,0010,52,2025-04-04
45000000313,00001,0010,22,2025-04-05
45000000313,00001,0020,28,2025-04-07
45000000314,00001,0010,20,2025-04-28
45000000314,00001,0020,36,2025-04-30
45000000314,00002,0010,43,2025-04-07
45000000315,00001,0010,19,2025-03-17
45000000315,00001,0020,35,2025-03-23
45000000316,00001,0010,49,2025-02-26
45000000317,00001,0010,48,2025-07-26
45000000317,00002,0010,56,2025-07-26
45000000318,00001,0010,40,2025-04-06
45000000318,00002,0010,30,2025-03-22
45000000318,00002,0020,26,2025-04-03
45000000318,00003,0010,20,2025-03-18
45000000318,00003,0020,30,2025-03-22
45000000319,00001,0010,49,2025-06-24
45000000320,00001,0010,45,2025-03-14
45000000320,00002,0010,54,2025-04-18
45000000320,00003,0010,49,2025-03-14
45000000320,00004,0010,46,2025-04-11
45000000320,00005,0010,37,2025-03-24
45000000320,00006,0010,52,2025-04-23
45000000321,00001,0010,37,2025-03-25
45000000321,00002,0010,33,2025-04-09
45000000321,00002,0020,23,2025-04-14
45000000322,00001,0010,17,2025-08-09
45000000322,00001,0020,34,2025-08-10
45000000322,00002,0010,39,2025-08-12
45000000323,00001,0010,53,2025-07-24
45000000323,00002,0010,42,2025-06-29
45000000323,00003,0010,27,2025-08-10
45000000323,00003,0020,37,2025-08-11
45000000323,00004,0010,57,2025-07-22
45000000324,00001,0010,56,2025-06-06
45000000324,00002,0010,35,2025-05-04
45000000324,00002,0020,30,2025-05-11
45000000324,00003,0010,26,2025-06-25
45000000324,00003,0020,16,2025-07-05
45000000325,00001,0010,37,2025-05-19
45000000325,00001,0020,21,2025-05-25
45000000326,00001,0010,54,2025-05-16
45000000326,00002,0010,44,2025-06-24
45000000327,00001,0010,26,2025-01-30
45000000327,00001,0020,19,2025-02-10
45000000327,00002,0010,28,2025-02-25
45000000327,00002,0020,14,2025-03-09
45000000328,00001,0010,45,2025-08-26
45000000329,00001,0010,40,2025-03-23
45000000330,00001,0010,33,2025-04-25
45000000330,00001,0020,25,2025-05-03
45000000331,00001,0010,51,2025-03-02
45000000331,00002,0010,60,2025-03-07
45000000332,00001,0010,25,2025-01-27
45000000332,00001,0020,28,2025-01-30
45000000333,00001,0010,50,2025-01-30
45000000333,00002,0010,46,2025-02-15
45000000334,00001,0010,43,2025-02-22
45000000334,00002,0010,62,2025-01-13
45000000335,00001,0010,59,2025-06-17
45000000336,00001,0010,57,2025-07-30
45000000337,00001,0010,43,2025-06-28
45000000338,00001,0010,14,2025-07-03
45000000338,00001,0020,32,2025-07-05
45000000339,00001,0010,57,2025-05-30
45000000339,00002,0010,43,2025-05-01
45000000339,00003,0010,27,2025-06-19
45000000339,00003,0020,13,2025-07-04
45000000340,00001,0010,12,2025-01-14
45000000340,00001,0020,24,2025-01-24
45000000340,00002,0010,19,2025-02-05
45000000340,00002,0020,31,2025-02-13
45000000341,00001,0010,43,2025-07-05
45000000342,00001,0010,27,2025-01-17
45000000342,00001,0020,23,2025-01-25
45000000342,00002,0010,42,2025-01-11
45000000343,00001,0010,45,2025-04-21
45000000343,00002,0010,59,2025-04-28
45000000343,00003,0010,55,2025-04-25
45000000344,00001,0010,23,2025-03-18
45000000344,00001,0020,36,2025-03-21
45000000345,00001,0010,48,2025-02-27
45000000346,00001,0010,49,2025-04-14
45000000346,00002,0010,56,2025-05-24
45000000347,00001,0010,21,2025-02-17
45000000347,00001,0020,29,2025-03-03
45000000348,00001,0010,31,2025-07-14
45000000348,00001,0020,17,2025-07-25
45000000349,00001,0010,46,2025-04-25
45000000349,00002,0010,30,2025-03-13
45000000349,00002,0020,23,2025-03-18
45000000350,00001,0010,17,2025-06-20
45000000350,00001,0020,37,2025-06-21
45000000350,00002,0010,48,2025-07-03
45000000351,00001,0010,54,2025-03-05
45000000352,00001,0010,58,2025-04-20
45000000352,00002,0010,61,2025-05-26
45000000352,00003,0010,52,2025-05-07
45000000352,00004,0010,67,2025-05-07
45000000352,00005,0010,44,2025-06-01
45000000353,00001,0010,43,2025-04-14
45000000353,00002,0010,49,2025-04-13
45000000353,00003,0010,25,2025-04-02
45000000353,00003,0020,29,2025-04-13
45000000354,00001,0010,56,2025-06-28
45000000354,00002,0010,42,2025-06-15
45000000355,00001,0010,57,2025-04-12
45000000355,00002,0010,58,2025-05-10
45000000355,00003,0010,62,2025-04-16
45000000356,00001,0010,44,2025-04-01
45000000356,00002,0010,48,2025-03-13
45000000356,00003,0010,26,2025-03-20
45000000356,00003,0020,16,2025-03-28
45000000357,00001,0010,57,2025-04-19
45000000357,00002,0010,21,2025-06-02
45000000357,00002,0020,20,2025-06-15
45000000358,00001,0010,30,2025-06-04
45000000358,00001,0020,20,2025-06-06
45000000359,00001,0010,16,2025-07-06
45000000359,00001,0020,36,2025-07-21
45000000359,00002,0010,53,2025-06-18
45000000359,00003,0010,50,2025-07-26
45000000359,00004,0010,23,2025-07-07
45000000359,00004,0020,26,2025-07-12
45000000359,00005,0010,48,2025-08-02
45000000360,00001,0010,23,2025-04-11
45000000360,00001,0020,41,2025-04-20
45000000361,00001,0010,16,2025-05-09
45000000361,00001,0020,38,2025-05-11
45000000361,00002,0010,44,2025-06-03
45000000362,00001,0010,49,2025-05-15
45000000363,00001,0010,43,2025-02-10
45000000363,00002,0010,18,2025-03-03
45000000363,00002,0020,40,2025-03-15
45000000363,00003,0010,22,2025-02-09
45000000363,00003,0020,30,2025-02-10
45000000363,00004,0010,44,2025-01-29
45000000363,00005,0010,12,2025-02-12
45000000363,00005,0020,28,2025-02-20
45000000364,00001,0010,18,2025-05-16
45000000364,00001,0020,41,2025-05-28
45000000364,00002,0010,18,2025-04-19
45000000364,00002,0020,38,2025-04-20
45000000364,00003,0010,59,2025-05-28
45000000364,00004,0010,56,2025-05-19
45000000365,00001,0010,51,2025-06-22
45000000366,00001,0010,51,2025-02-12
45000000366,00002,0010,50,2025-02-04
45000000367,00001,0010,23,2025-02-13
45000000367,00001,0020,28,2025-02-15
45000000368,00001,0010,54,2025-06-12
45000000368,00002,0010,31,2025-05-29
45000000368,00002,0020,28,2025-06-01
45000000368,00003,0010,54,2025-05-19
45000000368,00004,0010,61,2025-06-09
45000000368,00005,0010,60,2025-06-19
45000000369,00001,0010,54,2025-05-19
45000000369,00002,0010,62,2025-04-27
45000000369,00003,0010,52,2025-04-30
45000000370,00001,0010,43,2025-07-26
45000000370,00002,0010,25,2025-08-12
45000000370,00002,0020,23,2025-08-18
45000000370,00003,0010,32,2025-07-03
45000000370,00003,0020,26,2025-07-17
45000000371,00001,0010,55,2025-04-26
45000000372,00001,0010,52,2025-02-02
45000000373,00001,0010,28,2025-04-12
45000000373,00001,0020,18,2025-04-20
45000000373,00002,0010,47,2025-03-26
45000000373,00003,0010,62,2025-03-28
45000000374,00001,0010,45,2025-04-02
45000000375,00001,0010,36,2025-07-17
45000000375,00002,0010,17,2025-08-17
45000000375,00002,0020,23,2025-08-19
45000000375,00003,0010,39,2025-07-25
45000000376,00001,0010,54,2025-06-19
45000000377,00001,0010,51,2025-05-08
45000000377,00002,0010,43,2025-05-02
45000000377,00003,0010,38,2025-05-21
45000000377,00003,0020,18,2025-05-28
45000000378,00001,0010,54,2025-03-04
45000000378,00002,0010,33,2025-03-26
45000000378,00002,0020,16,2025-04-06
45000000379,00001,0010,50,2025-06-24
45000000379,00002,0010,63,2025-05-17
45000000380,00001,0010,47,2025-06-14
45000000380,00002,0010,24,2025-06-19
45000000380,00002,0020,21,2025-06-30
45000000380,00003,0010,38,2025-07-01
45000000381,00001,0010,41,2025-04-18
45000000382,00001,0010,26,2025-04-11
45000000382,00001,0020,18,2025-04-16
45000000382,00002,0010,50,2025-05-22
45000000382,00003,0010,38,2025-05-28
45000000382,00004,0010,51,2025-06-04
45000000383,00001,0010,31,2025-07-09
45000000383,00001,0020,22,2025-07-22
45000000383,00002,0010,42,2025-06-30
45000000383,00003,0010,41,2025-07-12
45000000383,00004,0010,46,2025-07-09
45000000384,00001,0010,62,2025-06-25
45000000385,00001,0010,35,2025-01-30
45000000385,00002,0010,49,2025-03-13
45000000385,00003,0010,39,2025-02-19
45000000386,00001,0010,49,2025-02-23
45000000387,00001,0010,18,2025-07-08
45000000387,00001,0020,29,2025-07-18
45000000388,00001,0010,49,2025-06-05
45000000388,00002,0010,36,2025-05-28
45000000389,00001,0010,58,2025-07-09
45000000389,00002,0010,45,2025-06-30
45000000389,00003,0010,47,2025-07-03
45000000390,00001,0010,54,2025-02-26
45000000391,00001,0010,60,2025-05-01
45000000391,00002,0010,55,2025-06-02
45000000391,00003,0010,58,2025-04-28
45000000392,00001,0010,45,2025-04-11
45000000392,00002,0010,36,2025-05-10
45000000393,00001,0010,33,2025-04-28
45000000393,00001,0020,29,2025-05-09
45000000393,00002,0010,18,2025-05-18
45000000393,00002,0020,21,2025-05-28
45000000393,00003,0010,49,2025-05-20
45000000393,00004,0010,50,2025-04-10
45000000393,00005,0010,54,2025-04-09
45000000394,00001,0010,52,2025-06-10
45000000394,00002,0010,19,2025-07-09
45000000394,00002,0020,32,2025-07-14
45000000395,00001,0010,57,2025-05-20
45000000395,00002,0010,42,2025-05-14
45000000396,00001,0010,32,2025-02-22
45000000396,00002,0010,27,2025-03-29
45000000396,00002,0020,17,2025-04-11
45000000397,00001,0010,40,2025-07-04
45000000398,00001,0010,29,2025-05-08
45000000398,00001,0020,21,2025-05-17
45000000398,00002,0010,52,2025-05-21
45000000398,00003,0010,47,2025-05-25
45000000398,00004,0010,42,2025-04-11
45000000399,00001,0010,44,2025-04-14
45000000399,00002,0010,52,2025-05-15
45000000399,00003,0010,39,2025-05-09
45000000399,00004,0010,29,2025-04-02
45000000399,00004,0020,21,2025-04-17
45000000399,00005,0010,50,2025-04-07
45000000400,00001,0010,54,2025-04-29
45000000400,00002,0010,57,2025-06-13
45000000401,00001,0010,55,2025-03-23
45000000402,00001,0010,18,2025-06-12
45000000402,00001,0020,30,2025-06-13
45000000402,00002,0010,42,2025-06-03
45000000402,00003,0010,59,2025-05-02
45000000403,00001,0010,50,2025-03-21
45000000403,00002,0010,16,2025-02-03
45000000403,00002,0020,33,2025-02-04
45000000403,00003,0010,45,2025-01-24
45000000403,00004,0010,45,2025-03-06
45000000404,00001,0010,41,2025-07-06
45000000405,00001,0010,40,2025-01-24
45000000406,00001,0010,53,2025-04-08
45000000406,00002,0010,60,2025-03-30
45000000407,00001,0010,60,2025-04-20
45000000407,00002,0010,40,2025-04-27
45000000407,00003,0010,48,2025-03-29
45000000408,00001,0010,47,2025-02-07
45000000409,00001,0010,17,2025-02-16
45000000409,00001,0020,23,2025-02-28
45000000409,00002,0010,34,2025-03-23
45000000409,00003,0010,40,2025-03-28
45000000410,00001,0010,52,2025-04-04
45000000410,00002,0010,61,2025-04-04
45000000410,00003,0010,53,2025-04-03
45000000410,00004,0010,45,2025-04-25
45000000410,00005,0010,15,2025-04-25
45000000410,00005,0020,29,2025-05-03
45000000410,00006,0010,39,2025-03-29
45000000411,00001,0010,47,2025-04-06
45000000412,00001,0010,49,2025-02-08
45000000413,00001,0010,46,2025-07-08
45000000414,00001,0010,43,2025-05-22
45000000414,00002,0010,54,2025-05-01
45000000414,00003,0010,56,2025-04-10
45000000414,00004,0010,40,2025-04-29
45000000414,00005,0010,51,2025-04-12
45000000415,00001,0010,45,2025-05-29
45000000415,00002,0010,56,2025-04-28
45000000416,00001,0010,54,2025-03-25
45000000416,00002,0010,39,2025-05-04
45000000417,00001,0010,27,2025-05-28
45000000417,00001,0020,18,2025-06-05
45000000417,00002,0010,50,2025-05-07
45000000417,00003,0010,53,2025-05-19
45000000418,00001,0010,51,2025-03-12
45000000418,00002,0010,51,2025-03-13
45000000419,00001,0010,35,2025-01-11
45000000419,00001,0020,16,2025-01-20
45000000420,00001,0010,46,2025-05-16
45000000420,00002,0010,42,2025-05-31
45000000421,00001,0010,51,2025-03-18
45000000421,00002,0010,16,2025-02-02
45000000421,00002,0020,38,2025-02-11
45000000421,00003,0010,22,2025-03-07
45000000421,00003,0020,24,2025-03-15
45000000421,00004,0010,46,2025-02-02
45000000421,00005,0010,58,2025-02-13
45000000421,00006,0010,20,2025-02-01
45000000421,00006,0020,35,2025-02-11
