MBLNR,MJAHR,MATNR,EBELN,EBELP,GR_DATE,GR_QTY,BWART
56225894,2025,M100276,45000000159,00001,2025-07-26,32,102
61312378,2025,M100072,45000000159,00002,2025-07-16,47,101
52518320,2025,M100064,45000000161,00001,2025-07-28,54,101
52181191,2025,M100126,45000000161,00002,2025-07-02,49,105
67468316,2025,M100366,45000000162,00001,2025-04-06,40,105
67001479,2025,M100139,45000000163,00001,2025-03-15,51,105
69825537,2025,M100259,45000000163,00003,2025-03-12,18,105
61672516,2025,M100259,45000000163,00003,2025-04-01,13,105
56986274,2025,M100259,45000000163,00003,2025-04-05,23,102
56181780,2025,M100044,45000000164,00001,2025-06-21,53,102
63076708,2025,M100418,45000000164,00002,2025-04-30,48,102
62313078,2025,M100188,45000000164,00003,2025-05-22,47,101
51437251,2025,M100226,45000000165,00001,2025-02-26,10,101
59209161,2025,M100226,45000000165,00001,2025-02-14,40,101
67087393,2025,M100445,45000000165,00002,2025-02-21,49,105
67178235,2025,M100274,45000000167,00001,2025-02-22,40,102
50115104,2025,M100134,45000000167,00002,2025-01-11,50,105
59124904,2025,M100484,45000000167,00004,2025-03-06,50,101
65828041,2025,M100020,45000000167,00005,2025-02-22,37,102
54084065,2025,M100261,45000000168,00001,2025-03-06,58,102
68529233,2025,M100006,45000000168,00003,2025-03-19,52,101
50441944,2025,M100388,45000000169,00001,2025-05-14,55,105
67649927,2025,M100027,45000000170,00001,2025-06-16,42,101
51072056,2025,M100390,45000000170,00002,2025-08-05,45,101
65179056,2025,M100180,45000000170,00003,2025-07-26,48,105
53874235,2025,M100428,45000000170,00004,2025-07-01,47,101
56517610,2025,M100405,45000000171,00001,2025-02-25,63,102
50256885,2025,M100050,45000000172,00001,2025-05-12,61,102
66420702,2025,M100070,45000000172,00002,2025-04-25,58,105
50980146,2025,M100162,45000000174,00001,2025-07-09,51,101
53433513,2025,M100341,45000000174,00003,2025-06-27,67,105
52590445,2025,M100469,45000000175,00001,2025-06-20,12,105
54236168,2025,M100469,45000000175,00001,2025-06-20,31,105
59660697,2025,M100128,45000000176,00001,2025-05-11,41,102
54324925,2025,M100124,45000000176,00002,2025-05-31,26,105
55881628,2025,M100124,45000000176,00002,2025-05-15,27,101
50757418,2025,M100180,45000000176,00003,2025-06-18,57,102
57628415,2025,M100020,45000000176,00004,2025-05-03,50,102
64919400,2025,M100239,45000000176,00005,2025-05-22,10,102
63505573,2025,M100239,45000000176,00005,2025-05-28,33,105
68540487,2025,M100228,45000000177,00001,2025-06-21,47,102
50699806,2025,M100466,45000000179,00001,2025-05-05,46,105
64062724,2025,M100222,45000000180,00001,2025-03-08,59,105
62055641,2025,M100269,45000000182,00001,2025-03-16,49,101
52237328,2025,M100176,45000000182,00002,2025-05-12,10,105
63036141,2025,M100176,45000000182,00002,2025-04-18,39,102
59172722,2025,M100454,45000000183,00001,2025-07-01,47,102
60681966,2025,M100157,45000000184,00001,2025-07-20,59,101
64034298,2025,M100033,45000000184,00002,2025-06-21,57,105
54698070,2025,M100436,45000000184,00003,2025-07-12,44,102
56524702,2025,M100311,45000000185,00001,2025-06-01,50,102
63346935,2025,M100138,45000000185,00002,2025-06-23,58,102
56051543,2025,M100380,45000000186,00001,2025-04-25,36,102
58066092,2025,M100385,45000000187,00001,2025-05-26,24,105
58406467,2025,M100385,45000000187,00001,2025-05-17,28,101
59190782,2025,M100172,45000000187,00002,2025-05-09,48,101
61106316,2025,M100046,45000000188,00001,2025-03-21,60,102
61342625,2025,M100281,45000000188,00002,2025-04-06,16,102
59455257,2025,M100281,45000000188,00002,2025-04-29,35,105
59313046,2025,M100416,45000000189,00002,2025-06-03,8,101
65172589,2025,M100416,45000000189,00002,2025-06-02,31,101
61339287,2025,M100039,45000000189,00003,2025-05-22,20,105
62040549,2025,M100039,45000000189,00003,2025-05-26,24,101
67628181,2025,M100278,45000000190,00002,2025-04-19,42,102
64598974,2025,M100029,45000000191,00001,2025-06-16,64,102
53328893,2025,M100197,45000000191,00002,2025-06-18,16,102
55267183,2025,M100197,45000000191,00002,2025-07-01,28,105
52919667,2025,M100318,45000000191,00003,2025-07-07,44,102
62052168,2025,M100363,45000000192,00001,2025-04-10,24,105
63627132,2025,M100363,45000000192,00001,2025-04-14,8,102
65932954,2025,M100363,45000000192,00001,2025-04-12,11,101
57229263,2025,M100413,45000000193,00001,2025-03-12,34,101
66780963,2025,M100413,45000000193,00001,2025-03-04,14,101
67838838,2025,M100413,45000000193,00001,2025-03-09,20,102
53195041,2025,M100208,45000000193,00002,2025-02-27,53,105
58171129,2025,M100327,45000000193,00003,2025-02-11,57,101
52843826,2025,M100026,45000000194,00001,2025-03-17,41,105
56167543,2025,M100397,45000000194,00002,2025-03-04,52,105
62642735,2025,M100368,45000000194,00003,2025-03-01,45,101
66516478,2025,M100065,45000000194,00004,2025-03-11,47,101
50082455,2025,M100016,45000000195,00001,2025-06-28,44,105
59584980,2025,M100297,45000000195,00002,2025-06-12,14,102
57862904,2025,M100297,45000000195,00002,2025-06-16,9,101
65727736,2025,M100297,45000000195,00002,2025-06-27,28,102
62644802,2025,M100305,45000000195,00004,2025-05-30,63,102
64896083,2025,M100444,45000000195,00005,2025-06-15,49,101
61836116,2025,M100027,45000000196,00001,2025-05-07,52,101
52693731,2025,M100253,45000000196,00002,2025-03-11,48,105
64361669,2025,M100397,45000000196,00003,2025-05-09,59,102
64028788,2025,M100406,45000000197,00001,2025-06-27,52,101
60776078,2025,M100448,45000000197,00002,2025-06-18,25,102
63649253,2025,M100448,45000000197,00002,2025-06-11,35,105
58251252,2025,M100478,45000000198,00001,2025-05-18,11,101
63112789,2025,M100478,45000000198,00001,2025-05-22,31,102
50806662,2025,M100259,45000000198,00002,2025-06-23,57,102
56861806,2025,M100194,45000000199,00001,2025-06-23,54,102
54130691,2025,M100070,45000000199,00002,2025-06-26,48,105
62702056,2025,M100230,45000000200,00001,2025-03-21,55,105
62335759,2025,M100001,45000000201,00001,2025-06-26,58,102
59598815,2025,M100276,45000000201,00002,2025-06-15,48,101
50970327,2025,M100093,45000000202,00001,2025-02-24,48,105
68048056,2025,M100420,45000000202,00002,2025-03-08,20,105
58163448,2025,M100420,45000000202,00002,2025-03-02,29,105
64675156,2025,M100004,45000000202,00003,2025-03-09,55,102
62750329,2025,M100374,45000000203,00001,2025-03-23,63,105
68580572,2025,M100194,45000000203,00002,2025-03-28,11,101
69130210,2025,M100194,45000000203,00002,2025-04-12,12,101
57056809,2025,M100194,45000000203,00002,2025-04-02,23,105
51017835,2025,M100268,45000000203,00003,2025-03-25,56,102
63184185,2025,M100473,45000000203,00004,2025-04-15,52,102
62374882,2025,M100330,45000000203,00005,2025-03-04,58,101
60600605,2025,M100012,45000000204,00001,2025-02-23,52,102
62261843,2025,M100314,45000000205,00001,2025-06-12,19,105
60536607,2025,M100314,45000000205,00001,2025-06-22,30,102
67156692,2025,M100425,45000000205,00002,2025-05-13,19,102
59351018,2025,M100425,45000000205,00002,2025-05-24,7,105
62334882,2025,M100425,45000000205,00002,2025-05-15,22,101
60566338,2025,M100255,45000000206,00001,2025-06-21,48,101
67912425,2025,M100244,45000000208,00001,2025-02-21,19,102
51819878,2025,M100244,45000000208,00001,2025-02-02,10,102
65009235,2025,M100244,45000000208,00001,2025-02-03,29,102
60723214,2025,M100279,45000000209,00001,2025-04-14,54,105
58636931,2025,M100331,45000000210,00001,2025-05-11,49,105
64666180,2025,M100227,45000000213,00001,2025-04-26,51,105
56572762,2025,M100421,45000000213,00002,2025-04-20,70,102
61572551,2025,M100281,45000000214,00002,2025-08-09,19,102
54594955,2025,M100281,45000000214,00002,2025-09-07,22,102
67439996,2025,M100281,45000000214,00002,2025-08-16,20,102
56832078,2025,M100166,45000000214,00003,2025-07-20,39,101
59818192,2025,M100223,45000000214,00004,2025-08-14,47,102
56478282,2025,M100148,45000000214,00005,2025-08-16,32,102
51882413,2025,M100148,45000000214,00005,2025-08-16,31,105
63244186,2025,M100150,45000000214,00006,2025-07-30,54,102
63656524,2025,M100025,45000000214,00007,2025-06-27,19,105
54718584,2025,M100025,45000000214,00007,2025-07-11,36,105
54641191,2025,M100222,45000000215,00001,2025-07-12,55,101
67380939,2025,M100361,45000000215,00002,2025-06-23,20,102
54244641,2025,M100361,45000000215,00002,2025-07-22,9,102
68224655,2025,M100361,45000000215,00002,2025-07-06,7,101
69335983,2025,M100477,45000000215,00003,2025-07-16,25,102
67096278,2025,M100477,45000000215,00003,2025-06-20,23,101
52878767,2025,M100398,45000000215,00005,2025-07-25,45,105
58495800,2025,M100479,45000000216,00001,2025-05-27,47,105
64069591,2025,M100197,45000000219,00002,2025-03-15,45,102
54884563,2025,M100012,45000000219,00003,2025-02-17,23,102
53140081,2025,M100012,45000000219,00003,2025-03-05,20,105
61133437,2025,M100159,45000000220,00001,2025-08-20,12,102
53681741,2025,M100159,45000000220,00001,2025-09-14,40,102
51637039,2025,M100304,45000000220,00002,2025-08-05,17,101
67098368,2025,M100304,45000000220,00002,2025-09-04,25,105
52286322,2025,M100358,45000000220,00003,2025-07-29,13,101
52061444,2025,M100358,45000000220,00003,2025-08-14,30,102
67078239,2025,M100102,45000000221,00001,2025-02-11,38,102
56406620,2025,M100437,45000000221,00002,2025-04-02,54,105
57289414,2025,M100430,45000000222,00001,2025-08-30,44,102
51675664,2025,M100445,45000000222,00002,2025-08-22,58,101
63533035,2025,M100349,45000000223,00001,2025-04-26,37,105
65126437,2025,M100423,45000000224,00001,2025-03-17,51,105
55193143,2025,M100241,45000000224,00002,2025-02-06,47,102
67687053,2025,M100151,45000000224,00003,2025-03-17,60,105
64627432,2025,M100330,45000000224,00004,2025-02-25,27,101
62274668,2025,M100330,45000000224,00004,2025-02-01,31,105
69084090,2025,M100172,45000000225,00002,2025-07-04,16,105
62931210,2025,M100172,45000000225,00002,2025-07-07,50,102
56684251,2025,M100092,45000000226,00001,2025-05-21,13,101
52203616,2025,M100092,45000000226,00001,2025-05-14,34,102
67995568,2025,M100452,45000000227,00001,2025-03-11,26,101
56361628,2025,M100452,45000000227,00001,2025-03-13,19,102
64159366,2025,M100064,45000000227,00002,2025-03-23,44,102
58285050,2025,M100211,45000000227,00003,2025-04-04,57,102
55472542,2025,M100429,45000000228,00002,2025-04-07,56,102
53162986,2025,M100247,45000000228,00003,2025-02-14,53,102
52232572,2025,M100101,45000000229,00001,2025-06-08,35,105
66269785,2025,M100295,45000000230,00001,2025-03-12,18,105
50144299,2025,M100295,45000000230,00001,2025-02-26,33,101
65503016,2025,M100428,45000000231,00001,2025-03-20,13,101
62893245,2025,M100428,45000000231,00001,2025-03-29,34,102
52336474,2025,M100229,45000000231,00002,2025-03-30,13,105
52054538,2025,M100229,45000000231,00002,2025-04-08,32,101
64309928,2025,M100425,45000000232,00001,2025-04-13,29,101
50148249,2025,M100425,45000000232,00001,2025-04-05,22,105
67957354,2025,M100055,45000000233,00001,2025-01-24,52,105
57508149,2025,M100463,45000000233,00003,2025-03-09,24,105
66232970,2025,M100463,45000000233,00003,2025-03-19,29,102
66819584,2025,M100415,45000000233,00004,2025-02-08,12,102
66130671,2025,M100415,45000000233,00004,2025-02-09,12,105
63084078,2025,M100415,45000000233,00004,2025-03-05,25,101
64850700,2025,M100254,45000000233,00005,2025-03-01,45,101
59350213,2025,M100372,45000000234,00001,2025-02-10,50,101
57268102,2025,M100287,45000000235,00001,2025-07-16,55,105
65758874,2025,M100427,45000000235,00003,2025-07-10,62,101
69448947,2025,M100433,45000000235,00004,2025-07-27,30,105
53635167,2025,M100433,45000000235,00004,2025-07-30,23,102
63380197,2025,M100179,45000000236,00001,2025-05-12,51,102
62671081,2025,M100392,45000000237,00001,2025-05-16,42,105
62302581,2025,M100404,45000000239,00001,2025-06-11,10,101
59447214,2025,M100404,45000000239,00001,2025-06-20,43,101
56720642,2025,M100390,45000000239,00003,2025-06-10,19,105
54267591,2025,M100390,45000000239,00003,2025-06-09,19,101
50445777,2025,M100359,45000000239,00004,2025-06-26,23,102
62141529,2025,M100359,45000000239,00004,2025-06-12,17,105
51680031,2025,M100405,45000000239,00005,2025-08-12,33,101
61031120,2025,M100326,45000000240,00001,2025-03-01,10,101
51471570,2025,M100326,45000000240,00001,2025-02-28,36,101
51031127,2025,M100228,45000000240,00002,2025-01-31,17,105
54514759,2025,M100228,45000000240,00002,2025-01-24,31,102
58779657,2025,M100304,45000000241,00001,2025-07-14,51,102
59697981,2025,M100103,45000000242,00002,2025-05-06,13,105
56946304,2025,M100103,45000000242,00002,2025-05-25,33,102
53617065,2025,M100499,45000000242,00003,2025-04-30,45,102
58460720,2025,M100259,45000000243,00001,2025-04-21,53,102
62996927,2025,M100156,45000000243,00002,2025-05-29,30,102
55226650,2025,M100156,45000000243,00002,2025-05-12,23,101
63679073,2025,M100415,45000000245,00001,2025-05-27,20,102
67396217,2025,M100415,45000000245,00001,2025-05-19,5,101
63181703,2025,M100415,45000000245,00001,2025-05-15,18,105
66712119,2025,M100135,45000000245,00002,2025-04-19,30,105
59734082,2025,M100135,45000000245,00002,2025-04-17,21,101
50697634,2025,M100355,45000000245,00003,2025-04-14,47,105
62649695,2025,M100449,45000000246,00001,2025-05-30,42,101
59388642,2025,M100467,45000000246,00002,2025-06-03,43,101
63443394,2025,M100101,45000000247,00001,2025-01-27,40,105
57867567,2025,M100159,45000000248,00001,2025-07-05,52,102
56736804,2025,M100385,45000000250,00001,2025-05-13,23,101
51908053,2025,M100385,45000000250,00001,2025-04-24,16,105
69774730,2025,M100385,45000000250,00001,2025-04-21,14,101
52213468,2025,M100204,45000000250,00002,2025-05-01,39,105
60392565,2025,M100493,45000000250,00003,2025-04-19,57,105
61271682,2025,M100308,45000000251,00002,2025-06-05,56,105
51696926,2025,M100371,45000000252,00001,2025-02-23,47,105
57402949,2025,M100018,45000000252,00002,2025-02-28,58,105
64008444,2025,M100315,45000000252,00003,2025-03-06,50,102
52763121,2025,M100454,45000000252,00004,2025-02-25,21,101
64397849,2025,M100454,45000000252,00004,2025-03-04,14,105
61703454,2025,M100454,45000000252,00004,2025-02-28,17,105
65367880,2025,M100083,45000000253,00001,2025-03-11,46,101
61705514,2025,M100128,45000000254,00002,2025-04-11,9,105
58204289,2025,M100128,45000000254,00002,2025-04-19,16,101
66683084,2025,M100128,45000000254,00002,2025-05-03,20,101
54681117,2025,M100074,45000000254,00003,2025-05-19,43,101
64166370,2025,M100116,45000000255,00001,2025-05-30,10,105
63696646,2025,M100116,45000000255,00001,2025-05-25,12,105
50965751,2025,M100116,45000000255,00001,2025-06-02,19,105
53298186,2025,M100071,45000000255,00002,2025-06-02,19,105
66063051,2025,M100071,45000000255,00002,2025-06-06,32,102
63729367,2025,M100066,45000000256,00001,2025-04-18,38,101
50824593,2025,M100091,45000000256,00002,2025-05-26,62,101
65431355,2025,M100445,45000000257,00001,2025-03-29,46,102
64504084,2025,M100473,45000000257,00002,2025-04-19,38,102
56533592,2025,M100409,45000000257,00003,2025-04-15,10,102
52873107,2025,M100409,45000000257,00003,2025-04-08,40,102
65562530,2025,M100013,45000000258,00002,2025-06-20,41,102
68978406,2025,M100364,45000000259,00001,2025-03-29,46,105
66115262,2025,M100085,45000000260,00001,2025-06-21,49,102
62756788,2025,M100345,45000000260,00002,2025-06-30,58,102
67857705,2025,M100404,45000000260,00003,2025-06-19,31,101
50984025,2025,M100404,45000000260,00003,2025-06-16,23,101
63003402,2025,M100181,45000000262,00001,2025-05-03,24,102
68503123,2025,M100181,45000000262,00001,2025-05-27,20,105
69804875,2025,M100146,45000000262,00002,2025-06-18,37,102
52693709,2025,M100137,45000000263,00002,2025-07-23,46,105
51881815,2025,M100328,45000000264,00001,2025-09-08,17,105
50146391,2025,M100328,45000000264,00001,2025-08-29,15,105
58787578,2025,M100328,45000000264,00001,2025-08-17,16,102
65005734,2025,M100410,45000000264,00002,2025-08-19,48,105
51670657,2025,M100235,45000000264,00003,2025-08-22,49,105
69785390,2025,M100451,45000000264,00004,2025-07-10,53,101
61404997,2025,M100045,45000000264,00005,2025-07-15,57,105
51212285,2025,M100138,45000000265,00001,2025-09-18,49,102
63472110,2025,M100297,45000000265,00002,2025-08-16,55,105
55437527,2025,M100455,45000000266,00001,2025-02-18,50,101
68817106,2025,M100103,45000000267,00002,2025-03-09,52,101
66726039,2025,M100240,45000000267,00003,2025-03-20,25,105
50664812,2025,M100240,45000000267,00003,2025-04-01,25,101
64209447,2025,M100163,45000000267,00004,2025-03-19,18,101
69267549,2025,M100163,45000000267,00004,2025-03-11,22,102
50834921,2025,M100042,45000000267,00005,2025-03-07,45,105
59297579,2025,M100331,45000000268,00001,2025-07-17,44,102
63690434,2025,M100029,45000000269,00001,2025-06-15,51,105
62765092,2025,M100309,45000000269,00002,2025-05-22,47,105
58494372,2025,M100401,45000000270,00001,2025-04-04,52,102
59418306,2025,M100012,45000000271,00001,2025-07-08,62,102
67250781,2025,M100266,45000000271,00002,2025-06-25,16,101
67001242,2025,M100266,45000000271,00002,2025-06-16,32,101
61850543,2025,M100222,45000000271,00003,2025-07-30,50,105
63975116,2025,M100149,45000000271,00004,2025-07-06,47,102
58064390,2025,M100409,45000000272,00001,2025-04-26,24,101
65459304,2025,M100409,45000000272,00001,2025-04-08,20,102
67600135,2025,M100409,45000000272,00001,2025-04-30,17,102
58177322,2025,M100078,45000000273,00001,2025-09-05,51,101
58449752,2025,M100296,45000000273,00002,2025-08-24,44,102
61315107,2025,M100437,45000000274,00001,2025-06-15,29,105
60254287,2025,M100437,45000000274,00001,2025-05-21,7,102
62119127,2025,M100437,45000000274,00001,2025-05-22,14,105
63451738,2025,M100412,45000000274,00002,2025-06-28,50,102
59407457,2025,M100271,45000000275,00001,2025-02-05,14,101
69030213,2025,M100271,45000000275,00001,2025-02-14,24,101
54760652,2025,M100150,45000000275,00002,2025-03-04,54,105
50160631,2025,M100195,45000000276,00001,2025-05-13,64,101
54620689,2025,M100037,45000000277,00001,2025-05-13,55,102
51290219,2025,M100257,45000000277,00002,2025-06-14,41,105
60062885,2025,M100011,45000000277,00003,2025-05-01,52,102
60457301,2025,M100070,45000000278,00001,2025-08-13,42,101
58885993,2025,M100355,45000000279,00001,2025-01-29,28,105
57509378,2025,M100355,45000000279,00001,2025-02-04,22,102
53374581,2025,M100237,45000000279,00002,2025-02-05,12,101
58019529,2025,M100237,45000000279,00002,2025-01-24,35,105
63458850,2025,M100214,45000000279,00003,2025-02-10,37,102
54999178,2025,M100376,45000000280,00001,2025-07-09,49,105
61540913,2025,M100389,45000000281,00001,2025-04-04,40,101
57497551,2025,M100456,45000000281,00002,2025-05-02,63,105
61483048,2025,M100222,45000000281,00003,2025-04-27,21,101
64475008,2025,M100222,45000000281,00003,2025-04-21,41,101
