EBELN,EBELP,po_line_id,MATNR,order_qty,line_netwr,vendor_id,vendor_name,plant,purchase_org,scheduled_date,gr_date,gr_qty,created_date,currency
45000000081,00001,45000000081_00001,M100326,48,36.8,100065,Vertex Holdings Sweden,PL01,P100,2025-01-18,,,1736640000000000000,EUR
45000000081,00002,45000000081_00002,M100094,50,344.98,100065,Vertex Holdings Sweden,PL03,P100,2025-02-17,2025-03-09,50.0,1736640000000000000,EUR
45000000081,00003,45000000081_00003,M100319,53,86.34,100065,Vertex Holdings Sweden,PL04,P100,2025-03-05,2025-03-22,53.0,1736640000000000000,EUR
45000000081,00004,45000000081_00004,M100111,70,5.73,100065,Vertex Holdings Sweden,PL01,P100,2025-02-09,2025-03-02,70.0,1736640000000000000,EUR
45000000081,00005,45000000081_00005,M100326,52,10.67,100065,Vertex Holdings Sweden,PL02,P100,2025-02-12,2025-02-23,52.0,1736640000000000000,EUR
45000000082,00001,45000000082_00001,M100044,51,18.41,100073,Apex Solutions Italy,PL04,P200,2025-06-04,2025-06-03,51.0,1746144000000000000,INR
45000000083,00001,45000000083_00001,M100028,45,17.25,100057,Apex Materials Japan,PL01,P200,2025-06-07,2025-06-06,45.0,1747008000000000000,EUR
45000000083,00002,45000000083_00002,M100258,60,27.61,100057,Apex Materials Japan,PL01,P200,2025-06-21,2025-06-19,60.0,1747008000000000000,EUR
45000000083,00003,45000000083_00003,M100255,58,201.42,100057,Apex Materials Japan,PL02,P200,2025-07-10,2025-07-21,58.0,1747008000000000000,EUR
45000000083,00004,45000000083_00004,M100039,39,235.78,100057,Apex Materials Japan,PL01,P200,2025-06-27,2025-07-24,39.0,1747008000000000000,EUR
45000000083,00005,45000000083_00005,M100371,45,4.87,100057,Apex Materials Japan,PL04,P200,2025-06-26,2025-07-16,45.0,1747008000000000000,EUR
45000000084,00001,45000000084_00001,M100417,44,26.21,100127,TruLine Logistics Brazil,PL03,P300,2025-02-27,2025-03-23,44.0,1739232000000000000,EUR
45000000084,00002,45000000084_00002,M100331,51,30.63,100127,TruLine Logistics Brazil,PL01,P300,2025-03-22,2025-03-19,51.0,1739232000000000000,EUR
45000000084,00003,45000000084_00003,M100417,63,9.91,100127,TruLine Logistics Brazil,PL04,P300,2025-02-22,2025-03-11,63.0,1739232000000000000,EUR
45000000085,00001,45000000085_00001,M100385,36,11.57,100154,Vertex Solutions Brazil,PL02,P300,2025-06-13,2025-06-25,36.0,1748736000000000000,EUR
45000000085,00002,45000000085_00002,M100181,48,5.15,100154,Vertex Solutions Brazil,PL01,P300,2025-06-25,,,1748736000000000000,EUR
45000000085,00003,45000000085_00003,M100209,50,15.76,100154,Vertex Solutions Brazil,PL02,P300,2025-07-04,2025-07-18,50.0,1748736000000000000,EUR
45000000086,00001,45000000086_00001,M100041,34,251.42,100130,Vertex Holdings Canada,PL03,P300,2025-05-10,2025-06-09,34.0,1746489600000000000,USD
45000000086,00002,45000000086_00002,M100169,39,324.95,100130,Vertex Holdings Canada,PL04,P300,2025-06-07,2025-06-04,39.0,1746489600000000000,USD
45000000087,00001,45000000087_00001,M100148,51,34.03,100101,Zenith Components India,PL04,P200,2025-01-16,2025-01-18,51.0,1736035200000000000,EUR
45000000087,00002,45000000087_00002,M100107,72,30.07,100101,Zenith Components India,PL03,P200,2025-01-13,,,1736035200000000000,EUR
45000000087,00003,45000000087_00003,M100172,47,11.02,100101,Zenith Components India,PL03,P200,2025-03-05,2025-03-07,47.0,1736035200000000000,EUR
45000000087,00004,45000000087_00004,M100061,52,35.12,100101,Zenith Components India,PL02,P200,2025-02-28,2025-02-26,52.0,1736035200000000000,EUR
45000000088,00001,45000000088_00001,M100134,40,43.23,100185,Bluewave Solutions Canada,PL01,P200,2025-05-06,2025-05-12,40.0,1744848000000000000,EUR
45000000088,00002,45000000088_00002,M100245,49,68.9,100185,Bluewave Solutions Canada,PL03,P200,2025-05-18,2025-06-16,49.0,1744848000000000000,EUR
45000000088,00003,45000000088_00003,M100155,50,76.02,100185,Bluewave Solutions Canada,PL03,P200,2025-05-04,,,1744848000000000000,EUR
45000000088,00004,45000000088_00004,M100308,47,150.08,100185,Bluewave Solutions Canada,PL02,P200,2025-04-18,,,1744848000000000000,EUR
45000000089,00001,45000000089_00001,M100309,46,6.82,100129,Zenith Manufacturing Poland,PL04,P300,2025-06-25,2025-06-25,46.0,1749600000000000000,USD
45000000090,00001,45000000090_00001,M100056,64,375.63,100105,Prime Materials China,PL03,P300,2025-08-16,2025-09-09,64.0,1750118400000000000,INR
45000000090,00002,45000000090_00002,M100210,48,40.77,100105,Prime Materials China,PL01,P300,2025-08-16,,,1750118400000000000,INR
45000000091,00001,45000000091_00001,M100387,35,99.47,100184,Global Systems Canada,PL04,P200,2025-03-13,2025-04-07,35.0,1736812800000000000,INR
45000000091,00002,45000000091_00002,M100080,56,91.79,100184,Global Systems Canada,PL04,P200,2025-01-18,2025-02-12,56.0,1736812800000000000,INR
45000000092,00001,45000000092_00001,M100012,43,6.66,100155,Harbor Holdings UK,PL03,P300,2025-06-12,2025-07-12,43.0,1749600000000000000,USD
45000000092,00002,45000000092_00002,M100359,56,18.01,100155,Harbor Holdings UK,PL04,P300,2025-07-03,2025-07-28,56.0,1749600000000000000,USD
45000000093,00001,45000000093_00001,M100115,51,11.38,100167,Zenith Materials Japan,PL03,P100,2025-07-17,2025-07-18,51.0,1750723200000000000,EUR
45000000093,00002,45000000093_00002,M100347,51,4.64,100167,Zenith Materials Japan,PL01,P100,2025-06-25,2025-07-11,51.0,1750723200000000000,EUR
45000000094,00001,45000000094_00001,M100383,54,123.26,100058,Metro Industries China,PL03,P100,2025-03-27,,,1738108800000000000,USD
45000000095,00001,45000000095_00001,M100124,51,83.8,100013,Continental Manufacturing Japan,PL02,P200,2025-05-14,2025-05-21,51.0,1744934400000000000,EUR
45000000096,00001,45000000096_00001,M100175,47,22.39,100025,Harbor Supplies Japan,PL03,P300,2025-04-17,2025-05-16,47.0,1744761600000000000,USD
45000000096,00002,45000000096_00002,M100106,52,61.66,100025,Harbor Supplies Japan,PL01,P300,2025-05-14,2025-05-20,52.0,1744761600000000000,USD
45000000097,00001,45000000097_00001,M100056,57,73.13,100162,Crest Automation Germany,PL04,P100,2025-01-29,2025-02-10,57.0,1736985600000000000,EUR
45000000097,00002,45000000097_00002,M100230,48,334.5,100162,Crest Automation Germany,PL01,P100,2025-02-19,2025-02-17,48.0,1736985600000000000,EUR
45000000098,00001,45000000098_00001,M100072,56,14.21,100133,Apex Services USA,PL02,P300,2025-06-20,2025-06-23,56.0,1748044800000000000,USD
45000000099,00001,45000000099_00001,M100399,48,295.18,100147,Atlas Services UK,PL01,P100,2025-06-05,2025-06-10,48.0,1743984000000000000,USD
45000000099,00002,45000000099_00002,M100221,52,1175.43,100147,Atlas Services UK,PL04,P100,2025-04-08,2025-04-30,52.0,1743984000000000000,USD
45000000099,00003,45000000099_00003,M100151,38,4.45,100147,Atlas Services UK,PL02,P100,2025-05-27,2025-05-26,38.0,1743984000000000000,USD
45000000099,00004,45000000099_00004,M100241,64,45.41,100147,Atlas Services UK,PL03,P100,2025-04-22,2025-05-06,64.0,1743984000000000000,USD
45000000100,00001,45000000100_00001,M100094,60,14.53,100128,Unity Materials Germany,PL04,P200,2025-04-24,,,1743206400000000000,EUR
45000000100,00002,45000000100_00002,M100318,54,338.63,100128,Unity Materials Germany,PL03,P200,2025-04-18,2025-05-14,54.0,1743206400000000000,EUR
45000000100,00003,45000000100_00003,M100430,46,20.52,100128,Unity Materials Germany,PL03,P200,2025-04-26,2025-05-24,46.0,1743206400000000000,EUR
45000000101,00001,45000000101_00001,M100278,50,6.47,100081,Summit Machinery Japan,PL02,P300,2025-07-29,2025-08-28,50.0,1750723200000000000,USD
45000000101,00002,45000000101_00002,M100120,43,24.81,100081,Summit Machinery Japan,PL03,P300,2025-07-01,2025-06-28,43.0,1750723200000000000,USD
45000000102,00001,45000000102_00001,M100234,60,24.59,100076,Sterling Systems Brazil,PL04,P100,2025-06-16,2025-06-23,60.0,1746316800000000000,USD
45000000102,00002,45000000102_00002,M100212,48,52.75,100076,Sterling Systems Brazil,PL04,P100,2025-05-15,2025-05-14,48.0,1746316800000000000,USD
45000000102,00003,45000000102_00003,M100109,49,41.24,100076,Sterling Systems Brazil,PL02,P100,2025-05-27,2025-06-01,49.0,1746316800000000000,USD
45000000103,00001,45000000103_00001,M100449,46,1.45,100041,Crest Global Germany,PL04,P200,2025-03-19,2025-03-30,46.0,1742256000000000000,USD
45000000104,00001,45000000104_00001,M100147,50,62.4,100083,Global Enterprises India,PL03,P300,2025-04-21,2025-04-20,50.0,1740268800000000000,USD
45000000105,00001,45000000105_00001,M100013,47,37.02,100014,Summit Solutions UK,PL02,P300,2025-05-11,,,1746230400000000000,EUR
45000000105,00002,45000000105_00002,M100377,58,48.61,100014,Summit Solutions UK,PL02,P300,2025-05-22,2025-05-23,58.0,1746230400000000000,EUR
45000000105,00003,45000000105_00003,M100418,35,16.77,100014,Summit Solutions UK,PL01,P300,2025-05-12,2025-05-12,35.0,1746230400000000000,EUR
45000000105,00004,45000000105_00004,M100079,61,125.94,100014,Summit Solutions UK,PL04,P300,2025-05-30,,,1746230400000000000,EUR
45000000105,00005,45000000105_00005,M100307,56,137.73,100014,Summit Solutions UK,PL03,P300,2025-06-30,,,1746230400000000000,EUR
45000000105,00006,45000000105_00006,M100335,50,6.32,100014,Summit Solutions UK,PL01,P300,2025-05-14,2025-05-23,50.0,1746230400000000000,EUR
45000000105,00007,45000000105_00007,M100158,51,81.8,100014,Summit Solutions UK,PL02,P300,2025-06-03,2025-06-28,51.0,1746230400000000000,EUR
45000000106,00001,45000000106_00001,M100284,58,120.91,100049,Summit Engineering Brazil,PL03,P300,2025-03-23,,,1741996800000000000,EUR
45000000107,00001,45000000107_00001,M100370,44,164.64,100011,Apex Supplies Italy,PL04,P200,2025-05-10,2025-05-26,44.0,1744070400000000000,INR
45000000108,00001,45000000108_00001,M100012,48,157.35,100070,Orion Solutions Japan,PL04,P300,2025-03-04,2025-03-27,48.0,1736553600000000000,INR
45000000109,00001,45000000109_00001,M100415,43,65.63,100024,Vertex Dynamics Poland,PL02,P200,2025-05-15,2025-05-26,43.0,1745452800000000000,EUR
45000000110,00001,45000000110_00001,M100282,52,24.4,100052,Apex Technologies Mexico,PL04,P300,2025-03-29,,,1740355200000000000,USD
45000000110,00002,45000000110_00002,M100358,56,16.57,100052,Apex Technologies Mexico,PL04,P300,2025-03-05,,,1740355200000000000,USD
45000000111,00001,45000000111_00001,M100110,42,32.54,100086,TruLine Dynamics USA,PL01,P100,2025-07-05,2025-07-15,42.0,1751068800000000000,INR
45000000112,00001,45000000112_00001,M100138,37,7.06,100088,Everest Systems China,PL01,P100,2025-06-09,2025-07-07,37.0,1748649600000000000,INR
45000000112,00002,45000000112_00002,M100240,61,12.61,100088,Everest Systems China,PL02,P100,2025-06-23,2025-07-21,61.0,1748649600000000000,INR
45000000112,00003,45000000112_00003,M100369,46,3.25,100088,Everest Systems China,PL01,P100,2025-07-20,2025-07-26,46.0,1748649600000000000,INR
45000000113,00001,45000000113_00001,M100067,62,40.91,100039,TruLine Engineering Brazil,PL02,P300,2025-05-20,2025-05-30,62.0,1747353600000000000,INR
45000000113,00002,45000000113_00002,M100205,47,12.46,100039,TruLine Engineering Brazil,PL03,P300,2025-06-13,2025-07-03,47.0,1747353600000000000,INR
45000000113,00003,45000000113_00003,M100070,46,15.61,100039,TruLine Engineering Brazil,PL01,P300,2025-06-13,2025-06-24,46.0,1747353600000000000,INR
45000000113,00004,45000000113_00004,M100054,59,73.51,100039,TruLine Engineering Brazil,PL04,P300,2025-06-04,2025-06-16,59.0,1747353600000000000,INR
45000000113,00005,45000000113_00005,M100221,51,28.8,100039,TruLine Engineering Brazil,PL03,P300,2025-06-17,2025-07-14,51.0,1747353600000000000,INR
45000000114,00001,45000000114_00001,M100137,52,12.7,100071,Apex Automation Mexico,PL01,P200,2025-03-16,2025-04-04,52.0,1737849600000000000,EUR
45000000114,00002,45000000114_00002,M100296,51,94.52,100071,Apex Automation Mexico,PL04,P200,2025-02-11,2025-02-12,51.0,1737849600000000000,EUR
45000000114,00003,45000000114_00003,M100332,45,55.74,100071,Apex Automation Mexico,PL02,P200,2025-03-14,2025-03-15,45.0,1737849600000000000,EUR
45000000115,00001,45000000115_00001,M100042,58,24.53,100041,Crest Global Germany,PL02,P100,2025-02-11,2025-02-11,58.0,1737849600000000000,INR
45000000115,00002,45000000115_00002,M100424,59,18.6,100041,Crest Global Germany,PL03,P100,2025-03-17,2025-04-14,59.0,1737849600000000000,INR
45000000115,00003,45000000115_00003,M100434,54,12.17,100041,Crest Global Germany,PL01,P100,2025-03-23,2025-03-28,54.0,1737849600000000000,INR
45000000116,00001,45000000116_00001,M100426,44,31.8,100006,Prime Manufacturing Germany,PL03,P300,2025-03-27,2025-04-05,44.0,1739145600000000000,USD
45000000116,00002,45000000116_00002,M100059,43,3.97,100006,Prime Manufacturing Germany,PL02,P300,2025-03-25,2025-04-15,43.0,1739145600000000000,USD
45000000116,00003,45000000116_00003,M100104,66,14.56,100006,Prime Manufacturing Germany,PL04,P300,2025-02-23,2025-02-28,66.0,1739145600000000000,USD
45000000117,00001,45000000117_00001,M100081,39,15.97,100132,Advance Technologies India,PL04,P200,2025-08-01,2025-08-09,39.0,1750032000000000000,USD
45000000117,00002,45000000117_00002,M100030,59,86.74,100132,Advance Technologies India,PL01,P200,2025-07-31,2025-07-30,59.0,1750032000000000000,USD
45000000117,00003,45000000117_00003,M100473,55,39.76,100132,Advance Technologies India,PL02,P200,2025-06-29,2025-06-27,55.0,1750032000000000000,USD
45000000117,00004,45000000117_00004,M100252,54,40.11,100132,Advance Technologies India,PL02,P200,2025-07-01,2025-07-23,54.0,1750032000000000000,USD
45000000118,00001,45000000118_00001,M100161,66,50.27,100013,Continental Manufacturing Japan,PL01,P100,2025-06-24,2025-07-04,66.0,1749945600000000000,EUR
45000000118,00002,45000000118_00002,M100486,59,6.58,100013,Continental Manufacturing Japan,PL04,P100,2025-06-18,2025-07-10,59.0,1749945600000000000,EUR
45000000118,00003,45000000118_00003,M100091,51,170.37,100013,Continental Manufacturing Japan,PL03,P100,2025-06-28,,,1749945600000000000,EUR
45000000119,00001,45000000119_00001,M100076,67,165.96,100129,Zenith Manufacturing Poland,PL02,P300,2025-03-29,2025-03-29,67.0,1740787200000000000,EUR
45000000120,00001,45000000120_00001,M100452,44,17.68,100041,Crest Global Germany,PL01,P100,2025-03-26,2025-04-14,44.0,1739491200000000000,INR
45000000120,00002,45000000120_00002,M100254,46,49.13,100041,Crest Global Germany,PL02,P100,2025-02-20,2025-02-27,46.0,1739491200000000000,INR
45000000121,00001,45000000121_00001,M100108,45,7.87,100199,Orion Technologies Mexico,PL01,P300,2025-06-01,2025-06-14,45.0,1746576000000000000,USD
45000000121,00002,45000000121_00002,M100435,57,8.39,100199,Orion Technologies Mexico,PL04,P300,2025-06-10,2025-06-27,57.0,1746576000000000000,USD
45000000121,00003,45000000121_00003,M100127,51,8.68,100199,Orion Technologies Mexico,PL03,P300,2025-06-21,2025-06-22,51.0,1746576000000000000,USD
45000000121,00004,45000000121_00004,M100261,38,7.18,100199,Orion Technologies Mexico,PL02,P300,2025-05-22,2025-05-19,38.0,1746576000000000000,USD
45000000122,00001,45000000122_00001,M100245,52,32.9,100065,Vertex Holdings Sweden,PL03,P300,2025-01-31,2025-02-01,52.0,1735862400000000000,EUR
45000000122,00002,45000000122_00002,M100232,49,3.91,100065,Vertex Holdings Sweden,PL04,P300,2025-01-07,2025-01-09,49.0,1735862400000000000,EUR
45000000123,00001,45000000123_00001,M100126,54,50.02,100151,Everest Global Brazil,PL04,P200,2025-05-08,2025-06-07,54.0,1743033600000000000,EUR
45000000123,00002,45000000123_00002,M100248,46,145.06,100151,Everest Global Brazil,PL01,P200,2025-04-16,2025-04-17,46.0,1743033600000000000,EUR
45000000124,00001,45000000124_00001,M100228,54,63.11,100018,Crest Solutions Mexico,PL01,P100,2025-06-02,2025-06-19,54.0,1747267200000000000,EUR
45000000124,00002,45000000124_00002,M100287,43,67.31,100018,Crest Solutions Mexico,PL03,P100,2025-06-02,2025-06-26,43.0,1747267200000000000,EUR
45000000124,00003,45000000124_00003,M100425,57,18.32,100018,Crest Solutions Mexico,PL03,P100,2025-06-30,2025-07-20,57.0,1747267200000000000,EUR
45000000125,00001,45000000125_00001,M100406,50,78.24,100164,Advance Industries Mexico,PL04,P100,2025-03-27,2025-04-06,50.0,1741651200000000000,USD
45000000125,00002,45000000125_00002,M100309,44,14.08,100164,Advance Industries Mexico,PL03,P100,2025-05-08,2025-05-21,44.0,1741651200000000000,USD
45000000126,00001,45000000126_00001,M100400,64,35.18,100037,Everest Logistics Brazil,PL01,P200,2025-05-10,2025-06-01,64.0,1745798400000000000,EUR
45000000126,00002,45000000126_00002,M100319,49,42.49,100037,Everest Logistics Brazil,PL01,P200,2025-04-29,2025-05-25,49.0,1745798400000000000,EUR
45000000126,00003,45000000126_00003,M100034,55,44.54,100037,Everest Logistics Brazil,PL01,P200,2025-06-10,2025-06-07,55.0,1745798400000000000,EUR
45000000127,00001,45000000127_00001,M100025,42,2.95,100089,Everest Engineering China,PL03,P200,2025-01-18,2025-01-30,42.0,1735948800000000000,USD
45000000127,00002,45000000127_00002,M100296,50,8.97,100089,Everest Engineering China,PL03,P200,2025-02-04,,,1735948800000000000,USD
45000000127,00003,45000000127_00003,M100256,47,59.8,100089,Everest Engineering China,PL03,P200,2025-03-04,2025-03-01,47.0,1735948800000000000,USD
45000000128,00001,45000000128_00001,M100218,58,149.95,100082,Advance Machinery Canada,PL01,P100,2025-07-20,,,1750550400000000000,EUR
45000000129,00001,45000000129_00001,M100415,43,155.67,100079,Metro Systems Canada,PL02,P300,2025-05-01,2025-05-19,43.0,1744588800000000000,USD
45000000130,00001,45000000130_00001,M100401,52,108.15,100006,Prime Manufacturing Germany,PL04,P100,2025-05-07,2025-05-14,52.0,1744502400000000000,INR
45000000130,00002,45000000130_00002,M100409,47,10.44,100006,Prime Manufacturing Germany,PL03,P100,2025-05-03,2025-05-06,47.0,1744502400000000000,INR
45000000131,00001,45000000131_00001,M100349,48,109.92,100032,Zenith Components Germany,PL01,P100,2025-05-10,2025-05-16,48.0,1746230400000000000,INR
45000000132,00001,45000000132_00001,M100221,55,306.14,100165,TruLine Manufacturing Japan,PL01,P200,2025-05-23,2025-05-28,55.0,1744156800000000000,USD
45000000132,00002,45000000132_00002,M100176,38,697.56,100165,TruLine Manufacturing Japan,PL02,P200,2025-05-01,2025-05-06,38.0,1744156800000000000,USD
45000000133,00001,45000000133_00001,M100290,57,15.47,100200,Metro Systems Brazil,PL03,P300,2025-05-06,2025-05-11,57.0,1742342400000000000,EUR
45000000134,00001,45000000134_00001,M100313,55,69.47,100009,TruLine Machinery Germany,PL03,P200,2025-04-25,,,1741392000000000000,EUR
45000000134,00002,45000000134_00002,M100156,57,19.66,100009,TruLine Machinery Germany,PL03,P200,2025-03-24,2025-03-25,57.0,1741392000000000000,EUR
45000000134,00003,45000000134_00003,M100225,47,13.1,100009,TruLine Machinery Germany,PL03,P200,2025-03-22,2025-03-30,47.0,1741392000000000000,EUR
45000000135,00001,45000000135_00001,M100325,60,20.71,100011,Apex Supplies Italy,PL04,P100,2025-01-22,2025-01-26,60.0,1736985600000000000,USD
45000000135,00002,45000000135_00002,M100309,53,21.47,100011,Apex Supplies Italy,PL01,P100,2025-01-25,2025-02-16,53.0,1736985600000000000,USD
45000000135,00003,45000000135_00003,M100344,59,15.13,100011,Apex Supplies Italy,PL01,P100,2025-01-19,2025-01-16,59.0,1736985600000000000,USD
